country,elec_con,boradband_sub,internet_usr,import,export,gdp_per_capita
Cambodia,51.3129885343375,0.00323943131667266,0.260570197574002,66.5603420216273,56.5204704906069,361.070347600538
Zimbabwe,825.103047855507,0.0503901846296049,6.39478645849612,38.0549291239645,32.3970590920952,448.373192699451
Armenia,1312.40078776981,0.000329377292465956,4.57521722477781,50.0350015421852,32.1526450092688,924.464009817761
Bolivia,441.522651587552,0.0636590395226149,3.50859640072336,26.3671016601731,25.6007334787844,917.367903686128
Cote d'Ivoire,175.456259166217,0.00244237055184742,0.758669629452205,33.3760744191735,41.8914161346606,875.08607420043
Egypt Arab Rep.,1155.81652468415,0.0789976137535753,4.03788510706701,24.383233550455,21.7964072012908,1147.77031830628
Georgia,1597.40349742429,0.0308876046071162,2.55881648068489,46.4221090644884,31.8376174064812,922.029741621455
Indonesia,428.859060551957,0.028238018644216,2.38701977959476,23.1388382837791,30.477655734003,1065.65654610135
India,431.707987957522,0.0128326658244928,1.68648997063625,15.3748937837587,14.6902911972804,557.897365886494
Kyrgyz Republic,1644.3598437531,0.00277475404999308,3.90876626828521,45.251548482946,38.6810291754879,380.507362435481
Sri Lanka,327.126688572472,0.0175213077202615,1.45858022842408,40.6827444981201,34.6535028324228,984.810172493354
Morocco,581.061383770029,0.00916620737050273,3.35336668122363,31.4931627748045,28.664775764589,1650.28263814971
Moldova,2101.92771737957,0.0153214659126897,7.40754458415897,87.2466376126682,53.4812040790302,548.289686690501
Nicaragua,370.930355917598,0.0827961829887786,1.88041253242301,41.4700669729064,20.704998914845,1015.56259774193
Philippines,555.972471299684,0.0665821831573927,4.85767226708512,54.6922782555631,47.157055184813,1011.28663543432
Senegal,125.921456491513,0.0223262489887371,2.10143642986685,38.7364572848823,26.6228481520823,642.625979220449
El Salvador,704.465347744397,0.325092223626829,2.5,42.9742069689699,27.0677291366213,2549.88663649402
Tajikistan,2141.47807296363,0.000153148526963866,0.0645837771508553,73.4896056472813,63.3739391480353,237.89319314008
Uzbekistan,1758.51124370054,0.0107889479848264,1.91259517784997,30.5782546367111,37.2724931396785,396.129968981304
Vietnam,443.07384108347,0.0110134543501615,3.78028081370641,62.6427118111948,52.4747984305625,530.861849364997
Zambia,653.509196476879,0.000835282402095953,0.980483039426114,36.6288806449202,25.6839640308427,429.009901822087
Bosnia and Herzegovina,2201.28661181307,0.0385032107827472,3.96503683387051,83.1684918110656,30.2893546437857,2192.64707824367
Brazil,1863.62772484548,0.531629332389767,13.2075861035303,12.9457597340572,15.1621243101294,3044.25502669162
China,1380.20102452654,0.861139212798553,6.2,25.0398712404239,26.5719666736475,1280.59718131532
Colombia,862.518343371691,0.153887852305109,7.38892371052557,19.9408838054673,16.5752997117627,2246.25764788011
Costa Rica,1658.76145488212,0.356688631059337,20.3336148143541,48.5352746398265,46.6691080056669,4245.67702051491
Dominican Republic,1347.27081760337,0.16535634623326,7.89839293716387,43.4165726924869,43.0781200115407,2371.60841936886
Algeria,783.240910309115,0.054539765882601,2.19535973086144,23.8759431520666,38.2488286940416,2094.89339299696
Ecuador,720.111967252588,0.0520790740467142,4.46022834472698,24.643229879919,22.5983993578858,2440.46916385745
Gabon,927.096949911729,0.0129197002629539,2.65958659385985,28.3731737105414,51.9294344950898,4929.32251908643
Iran Islamic Rep.,1877.68688962917,0.0272820759926616,6.93372195304053,25.7037200343635,27.2339152795407,1976.14686228079
Jamaica,2486.38413225156,0.339992656158627,7.8,51.5370783619704,36.6134304530144,3592.88834150328
Jordan,1517.62199845081,0.100250666799371,8.46600501623938,68.4259385918277,47.4356308801526,1973.86205972912
Kazakhstan,3768.79282056001,0.00676713213415412,2.00041475265872,43.0463103304131,48.4170220946326,2068.12365719832
Lebanon,2996.65213547937,1.89696242117444,8,37.3542526837325,16.7365813377374,5425.66907030169
Mexico,1719.34437274579,0.396433111653857,12.9,26.3391238571593,24.8961465738012,6673.16697380407
Mauritius,1561.7659905882,0.098325722224852,12.1871062041308,55.3874902112143,56.6780377719065,4623.35178351509
Malaysia,2894.67914072634,0.443548008019396,34.9711523397291,87.2516829087158,106.943446148115,4431.2394550148
Panama,1364.86650631333,0.464051369952836,9.98742407723405,58.542356106764,63.5975628614728,4038.45607399943
Peru,764.986308983565,0.346865295570911,11.6,18.1392533043335,18.5318597012394,2191.36737731479
Paraguay,839.522763049871,0.00879917639708923,2.11194208210034,39.8218027366317,55.0384331958967,1174.77976549486
Romania,2237.93781553129,0.883297017619277,8.9,42.2530588428366,34.7762420249246,2756.33258279005
Thailand,1706.55177709318,0.0180048057681375,9.29902723805965,58.8990140719634,65.6806428667876,2200.64983039626
Tunisia,1004.18707697311,0.00263015643947091,6.49084579532797,42.906655584862,39.483452208304,2790.00436823287
Turkey,1772.6125569767,0.302288815151566,12.33,24.0380848966243,22.9946330914705,4586.81120315865
South Africa,4618.31154925189,0.0433399216215877,7.00769172611251,24.5167770492009,26.8850689740422,3799.43955396875
